date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,safari-version,safari-aspect-ratio,safari-css-flexbox,safari-css-grid,safari-css-transforms,safari-position-sticky
2021-02-01,90.0.4400.8 dev,0.9088050314465409,0.8981736970081403,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9575281838364617,0.9056935706222006,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.8952089841762276,0.6632632501493952,0.7596899224806203
2021-02-02,90.0.4400.8 dev,0.9150943396226415,0.8981736970081403,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9575281838364617,0.9056935706222006,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.8963176316263385,0.6632632501493952,0.7596899224806203
2021-02-03,90.0.4400.8 dev,0.9339622641509434,0.8981736970081403,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9575281838364617,0.9056935706222006,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.8963176316263385,0.6632632501493952,0.7596899224806203
2021-02-04,90.0.4400.8 dev,0.9339622641509434,0.8981736970081403,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9575281838364617,0.9056935706222006,0.7173672987992015,0.8643410852713179,119 preview,0.2641509433962264,0.8532801000280594,0.8952089841762276,0.6645860014721465,0.7596899224806203
2021-02-05,90.0.4400.8 dev,0.9339622641509434,0.8981736970081403,0.9226383218837444,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9584796586223798,0.9079108655224223,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.8963176316263385,0.6645860014721465,0.7596899224806203
2021-02-06,90.0.4408.0 dev,0.9371069182389937,0.9017417274553335,0.9248556167839661,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9584796586223798,0.9079108655224223,0.7173672987992015,0.8643410852713179,119 preview,0.2641509433962264,0.8532801000280594,0.8963176316263385,0.6645860014721465,0.7596899224806203
2021-02-08,90.0.4408.0 dev,0.9371069182389937,0.9017417274553335,0.9248556167839661,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9584796586223798,0.9079108655224223,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.8963176316263385,0.6645860014721465,0.7596899224806203
2021-02-09,90.0.4412.3 dev,0.9433962264150944,0.9017417274553335,0.9303988540345204,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9584796586223798,0.9123454553228657,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.9018608688768929,0.6645860014721465,0.7596899224806203
2021-02-10,90.0.4412.3 dev,0.9433962264150944,0.9017417274553335,0.9303988540345204,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9584796586223798,0.9112368078727549,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.9018608688768929,0.6645860014721465,0.7596899224806203
2021-02-11,90.0.4412.3 dev,0.9433962264150944,0.9017417274553335,0.9303988540345204,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9584796586223798,0.9123454553228657,0.7173672987992015,0.8643410852713179,119 preview,0.2667714884696017,0.8532801000280594,0.9018608688768929,0.6645860014721465,0.7596899224806203
2021-02-12,90.0.4412.3 dev,0.9412997903563941,0.9026932022412517,0.9315075014846314,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.959431133408298,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.26048218029350106,0.8544694435104571,0.9062954586773363,0.6645860014721465,0.7596899224806203
2021-02-13,90.0.4412.3 dev,0.9412997903563941,0.9026932022412517,0.9315075014846314,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.959431133408298,0.9123454553228657,0.7173672987992015,0.8643410852713179,120 preview,0.2667714884696017,0.8544694435104571,0.9062954586773363,0.6645860014721465,0.7596899224806203
2021-02-15,90.0.4412.3 dev,0.9412997903563941,0.9026932022412517,0.9315075014846314,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.959431133408298,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.2667714884696017,0.8544694435104571,0.9074041061274472,0.6645860014721465,0.7596899224806203
2021-02-16,90.0.4412.3 dev,0.9412997903563941,0.9026932022412517,0.9315075014846314,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.959431133408298,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.26048218029350106,0.8544694435104571,0.9062954586773363,0.6645860014721465,0.7596899224806203
2021-02-17,90.0.4412.3 dev,0.9395845244901848,0.9026932022412517,0.9315075014846314,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.959431133408298,0.9123454553228657,0.7173672987992015,0.8643410852713179,120 preview,0.26048218029350106,0.8544694435104571,0.9062954586773363,0.6645860014721465,0.7596899224806203
