date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,webkitgtk-version,webkitgtk-aspect-ratio,webkitgtk-css-flexbox,webkitgtk-css-grid,webkitgtk-css-transforms,webkitgtk-position-sticky
2021-05-17,90.0.4430.212,0.9612159329140462,0.9129864294707302,0.9431021060670409,0.7304826220452211,0.8604651162790697,88.0.1,0.25408805031446546,0.9814015511922268,0.9084929054337305,0.7370002136935543,0.8410852713178296,2.32.1 (r277260),0.260272536687631,0.8829051368004245,0.9270179272656586,0.6974852860564803,0.7364341085271318
2021-06-06,91.0.4472.77,0.9547732269775528,0.9215497025439937,0.9433330742858139,0.7493799257844789,0.8604651162790697,89.0,0.9639412997903565,0.9846019663812242,0.9073842579836197,0.7462665998457163,0.8488372093023255,2.32.1 (r277260),0.26009612926317943,0.8838566115863427,0.9261402480343209,0.7067445453157396,0.7364341085271318
2021-06-07,91.0.4472.77,0.9547732269775528,0.9215497025439937,0.9433330742858139,0.7493799257844789,0.8604651162790697,89.0,0.9639412997903565,0.9846019663812242,0.9073842579836197,0.7462665998457163,0.8488372093023255,2.32.1 (r277260),0.26009612926317943,0.8838566115863427,0.9261402480343209,0.7067445453157396,0.7364341085271318
2021-06-13,91.0.4472.101,0.9610625351536535,0.9215497025439937,0.9433330742858139,0.7465525101688033,0.8604651162790697,89.0,0.9639412997903565,0.9846019663812242,0.9073842579836197,0.7422983458774624,0.8488372093023255,2.32.1 (r277260),0.26009612926317943,0.8838566115863427,0.9261402480343209,0.7038258469722045,0.7364341085271318
2021-06-14,91.0.4472.101,0.9610625351536535,0.9215497025439937,0.9433330742858139,0.7465525101688033,0.8604651162790697,89.0,0.9639412997903565,0.9846019663812242,0.9073842579836197,0.7422983458774624,0.8488372093023255,2.32.1 (r277260),0.26009612926317943,0.8838566115863427,0.9261402480343209,0.7038258469722045,0.7364341085271318
2021-06-20,91.0.4472.114,0.9610625351536535,0.93566324520178,0.9423828050428618,0.7465525101688033,0.8837209302325582,89.0.1,0.9639412997903565,0.9846019663812242,0.9062756105335088,0.7422983458774624,0.872093023255814,2.32.1 (r277260),0.26009612926317943,0.897970154244129,0.9251899787913687,0.7038258469722045,0.7596899224806203
2021-06-27,91.0.4472.114,0.9610625351536535,0.9355839556362867,0.9423828050428618,0.7480075366238297,0.8837209302325582,89.0.2,0.9639412997903565,0.9835712020298129,0.9007323732829545,0.7444147479938645,0.872093023255814,2.32.1 (r277260),0.26638543743928006,0.8978908646786358,0.9251899787913687,0.7046194977658553,0.7596899224806203
2021-06-28,91.0.4472.114,0.9610625351536535,0.9355839556362867,0.9423828050428618,0.7480075366238297,0.8837209302325582,89.0.2,0.9639412997903565,0.9835712020298129,0.9007323732829545,0.7444147479938645,0.872093023255814,2.32.1 (r277260),0.26638543743928006,0.8978908646786358,0.9251899787913687,0.7046194977658553,0.7596899224806203
2021-07-04,91.0.4472.114,0.9610625351536535,0.9355839556362867,0.9434914524929726,0.7480957200453464,0.8837209302325582,89.0.2,0.9639412997903565,0.9835712020298129,0.8985150783827328,0.7445029314153812,0.872093023255814,2.32.1 (r277260),0.26009612926317943,0.8978908646786358,0.9240813313412578,0.7047076811873721,0.7596899224806203
2021-07-18,91.0.4472.164,0.9547732269775528,0.9432637164083405,0.9434914524929726,0.7480012378080071,0.8837209302325582,90.0,0.9828092243186584,0.9835712020298129,0.897406430932622,0.7444084491780419,0.872093023255814,2.32.2 (r279777),0.26638543743928006,0.9041094320294581,0.9240813313412578,0.7047076811873721,0.7596899224806203
